symbol,ts,price,volume
SYM0024,1754301734971,62.0521,900
SYM0024,1754301854971,62.1477,641
SYM0024,1754301974971,62.1437,238
SYM0024,1754302094971,62.2078,60
SYM0024,1754302214971,62.3033,264
SYM0024,1754302334971,62.4154,576
SYM0024,1754302454971,62.4832,890
SYM0024,1754302574971,62.5796,934
SYM0024,1754302694971,62.5738,465
SYM0024,1754302814971,62.6541,783
SYM0024,1754302934971,62.6927,598
SYM0024,1754303054971,62.7681,148
SYM0024,1754303174971,62.7286,499
SYM0024,1754303294971,62.8072,627
SYM0024,1754303414971,62.7609,803
SYM0024,1754303534971,62.8051,734
SYM0024,1754303654971,62.7836,993
SYM0024,1754303774971,62.7879,670
SYM0024,1754303894971,62.8579,641
SYM0024,1754304014971,62.9585,124
SYM0024,1754304134971,63.0242,650
SYM0024,1754304254971,63.0176,368
SYM0024,1754304374971,63.0794,311
SYM0024,1754304494971,63.0471,423
SYM0024,1754304614971,63.0132,671
SYM0024,1754304734971,63.1221,146
SYM0024,1754304854971,63.1805,694
SYM0024,1754304974971,63.1468,692
SYM0024,1754305094971,63.2441,247
SYM0024,1754305214971,63.1941,477
SYM0024,1754305334971,63.2871,532
SYM0024,1754305454971,63.4102,311
SYM0024,1754305574971,63.4366,12
SYM0024,1754305694971,63.4322,26
SYM0024,1754305814971,63.3885,586
SYM0024,1754305934971,63.5091,685
SYM0024,1754306054971,63.5896,602
SYM0024,1754306174971,63.6493,541
SYM0024,1754306294971,63.7456,681
SYM0024,1754306414971,63.8435,70
SYM0024,1754306534971,63.8474,732
SYM0024,1754306654971,63.8758,147
SYM0024,1754306774971,63.8716,897
SYM0024,1754306894971,63.8242,34
SYM0024,1754307014971,63.7623,600
SYM0024,1754307134971,63.8153,471
SYM0024,1754307254971,63.7895,830
SYM0024,1754307374971,63.8558,886
SYM0024,1754307494971,63.835,870
SYM0024,1754307614971,63.8078,113
SYM0024,1754307734971,63.8033,974
SYM0024,1754307854971,63.8935,472
SYM0024,1754307974971,63.8952,843
SYM0024,1754308094971,63.9467,927
SYM0024,1754308214971,63.9175,20
SYM0024,1754308334971,63.9115,671
SYM0024,1754308454971,63.9313,447
SYM0024,1754308574971,64.0345,246
SYM0024,1754308694971,64.0279,554
SYM0024,1754308814971,64.0066,384
SYM0024,1754308934971,63.9593,931
SYM0024,1754309054971,64.0801,153
SYM0024,1754309174971,64.1367,575
SYM0024,1754309294971,64.0952,195
SYM0024,1754309414971,64.1143,667
SYM0024,1754309534971,64.1251,191
SYM0024,1754309654971,64.2383,919
SYM0024,1754309774971,64.3604,720
SYM0024,1754309894971,64.3571,398
SYM0024,1754310014971,64.3377,753
SYM0025,1754289974971,87.1426,821
SYM0025,1754290094971,87.2864,258
SYM0025,1754290214971,87.3687,288
SYM0025,1754290334971,87.3078,489
SYM0025,1754290454971,87.4619,629
SYM0025,1754290574971,87.413,934
SYM0025,1754290694971,87.4229,64
SYM0025,1754290814971,87.3461,996
SYM0025,1754290934971,87.2664,994
SYM0025,1754291054971,87.3572,616
SYM0025,1754291174971,87.4208,790
SYM0025,1754291294971,87.454,996
SYM0025,1754291414971,87.6027,496
SYM0025,1754291534971,87.6289,356
SYM0025,1754291654971,87.6303,799
SYM0025,1754291774971,87.7229,88
SYM0025,1754291894971,87.8113,541
SYM0025,1754292014971,87.9664,868
SYM0025,1754292134971,87.8877,667
SYM0025,1754292254971,87.919,983
SYM0025,1754292374971,87.9651,750
SYM0025,1754292494971,87.9534,157
SYM0025,1754292614971,87.9651,152
SYM0025,1754292734971,87.9997,120
SYM0025,1754292854971,88.1281,351
SYM0025,1754292974971,88.2522,173
SYM0025,1754293094971,88.3788,44
SYM0025,1754293214971,88.4953,547
SYM0025,1754293334971,88.6402,233
SYM0025,1754293454971,88.6508,400
SYM0025,1754293574971,88.702,321
SYM0025,1754293694971,88.7013,268
SYM0025,1754293814971,88.7375,937
SYM0025,1754293934971,88.8328,828
SYM0025,1754294054971,88.8985,721
SYM0025,1754294174971,88.9955,337
SYM0025,1754294294971,89.0741,417
SYM0025,1754294414971,89.0277,75
SYM0025,1754294534971,89.1505,50
SYM0025,1754294654971,89.2964,138
SYM0025,1754294774971,89.3828,597
SYM0025,1754294894971,89.3373,376
SYM0025,1754295014971,89.515,831
SYM0025,1754295134971,89.5369,766
SYM0025,1754295254971,89.6981,715
SYM0025,1754295374971,89.6439,986
SYM0025,1754295494971,89.7857,363
SYM0025,1754295614971,89.91,530
SYM0025,1754295734971,89.8922,935
SYM0025,1754295854971,89.9571,650
SYM0025,1754295974971,90.066,853
SYM0025,1754296094971,89.9944,629
SYM0025,1754296214971,90.1023,102
SYM0025,1754296334971,90.2606,112
SYM0025,1754296454971,90.2359,37
SYM0025,1754296574971,90.3728,781
SYM0025,1754296694971,90.4843,891
SYM0025,1754296814971,90.4768,624
SYM0025,1754296934971,90.4083,684
SYM0025,1754297054971,90.5816,545
SYM0025,1754297174971,90.5953,313
SYM0025,1754297294971,90.6981,88
SYM0025,1754297414971,90.8525,828
SYM0025,1754297534971,90.9879,273
SYM0025,1754297654971,91.0402,785
SYM0025,1754297774971,91.0995,262
SYM0025,1754297894971,91.2297,180
SYM0025,1754298014971,91.1553,952
SYM0025,1754298134971,91.2949,162
SYM0025,1754298254971,91.2317,364
SYM0025,1754298374971,91.1996,138
SYM0025,1754298494971,91.2226,470
SYM0025,1754298614971,91.2653,917
SYM0025,1754298734971,91.3419,832
SYM0025,1754298854971,91.506,443
SYM0025,1754298974971,91.4607,226
SYM0025,1754299094971,91.4126,533
SYM0025,1754299214971,91.4389,677
SYM0025,1754299334971,91.5484,812
SYM0025,1754299454971,91.6497,565
SYM0025,1754299574971,91.5584,325
SYM0025,1754299694971,91.5938,996
SYM0025,1754299814971,91.6211,567
SYM0025,1754299934971,91.6198,438
SYM0025,1754300054971,91.5444,411
SYM0025,1754300174971,91.4707,492
SYM0025,1754300294971,91.5944,519
SYM0025,1754300414971,91.711,824
SYM0025,1754300534971,91.7503,457
SYM0025,1754300654971,91.8994,683
SYM0025,1754300774971,91.8134,766
SYM0025,1754300894971,91.8744,534
SYM0025,1754301014971,91.9696,891
SYM0025,1754301134971,91.9442,258
SYM0025,1754301254971,92.0939,878
SYM0025,1754301374971,92.2187,820
SYM0025,1754301494971,92.325,243
SYM0025,1754301614971,92.3907,673
SYM0025,1754301734971,92.4051,580
SYM0025,1754301854971,92.3982,918
SYM0025,1754301974971,92.4952,475
SYM0025,1754302094971,92.4664,763
SYM0025,1754302214971,92.5812,815
SYM0025,1754302334971,92.5149,204
SYM0025,1754302454971,92.5898,116
SYM0025,1754302574971,92.6552,282
SYM0025,1754302694971,92.7061,397
SYM0025,1754302814971,92.6915,556
SYM0025,1754302934971,92.7797,227
SYM0025,1754303054971,92.9147,126
SYM0025,1754303174971,92.955,538
SYM0025,1754303294971,92.918,885
SYM0025,1754303414971,92.9859,531
SYM0025,1754303534971,93.1546,501
SYM0025,1754303654971,93.0805,37
SYM0025,1754303774971,93.0195,104
SYM0025,1754303894971,93.1053,580
SYM0025,1754304014971,93.0359,132
SYM0025,1754304134971,93.0276,444
SYM0025,1754304254971,93.1559,192
SYM0025,1754304374971,93.0946,656
SYM0025,1754304494971,93.1825,899
SYM0025,1754304614971,93.0979,691
SYM0025,1754304734971,93.2083,286
SYM0025,1754304854971,93.3881,920
SYM0025,1754304974971,93.3046,139
SYM0025,1754305094971,93.2931,921
SYM0025,1754305214971,93.4641,679
SYM0025,1754305334971,93.5565,167
SYM0025,1754305454971,93.4715,893
SYM0025,1754305574971,93.6158,995
SYM0025,1754305694971,93.6226,749
SYM0025,1754305814971,93.7143,304
SYM0025,1754305934971,93.7641,890
SYM0025,1754306054971,93.9165,645
SYM0025,1754306174971,94.0658,640
SYM0025,1754306294971,94.22,137
SYM0025,1754306414971,94.3008,824
SYM0025,1754306534971,94.4135,272
SYM0025,1754306654971,94.443,396
SYM0025,1754306774971,94.5706,58
SYM0025,1754306894971,94.4978,970
SYM0025,1754307014971,94.5961,400
SYM0025,1754307134971,94.5922,693
SYM0025,1754307254971,94.5697,387
SYM0025,1754307374971,94.613,215
SYM0025,1754307494971,94.6205,29
SYM0025,1754307614971,94.6506,652
SYM0025,1754307734971,94.5613,97
SYM0025,1754307854971,94.7098,587
SYM0025,1754307974971,94.7369,551
SYM0025,1754308094971,94.8467,220
SYM0025,1754308214971,94.8103,641
SYM0025,1754308334971,94.8706,111
SYM0025,1754308454971,95.0514,562
SYM0025,1754308574971,95.1449,595
SYM0025,1754308694971,95.188,445
SYM0025,1754308814971,95.1708,994
SYM0025,1754308934971,95.1656,151
SYM0025,1754309054971,95.1686,654
SYM0025,1754309174971,95.1175,605
SYM0025,1754309294971,95.2891,78
SYM0025,1754309414971,95.4193,449
SYM0025,1754309534971,95.4489,834
SYM0025,1754309654971,95.4704,107
SYM0025,1754309774971,95.3845,595
SYM0025,1754309894971,95.4273,455
SYM0025,1754310014971,95.5233,498
SYM0026,1754289974971,70.6658,695
SYM0026,1754290094971,70.6867,170
SYM0026,1754290214971,70.7579,790
SYM0026,1754290334971,70.7802,825
SYM0026,1754290454971,70.7289,984
SYM0026,1754290574971,70.7181,462
SYM0026,1754290694971,70.7408,613
SYM0026,1754290814971,70.8084,276
SYM0026,1754290934971,70.8455,488
SYM0026,1754291054971,70.8965,554
SYM0026,1754291174971,70.9617,445
SYM0026,1754291294971,71.0402,764
SYM0026,1754291414971,70.9803,951
SYM0026,1754291534971,71.1179,536
SYM0026,1754291654971,71.1064,490
SYM0026,1754291774971,71.2338,673
SYM0026,1754291894971,71.3564,816
SYM0026,1754292014971,71.4028,43
SYM0026,1754292134971,71.4999,897
SYM0026,1754292254971,71.5033,183
SYM0026,1754292374971,71.5477,197
SYM0026,1754292494971,71.6315,700
SYM0026,1754292614971,71.6815,262
SYM0026,1754292734971,71.6846,294
SYM0026,1754292854971,71.6258,667
SYM0026,1754292974971,71.7514,629
SYM0026,1754293094971,71.7834,382
SYM0026,1754293214971,71.87,808
SYM0026,1754293334971,71.8854,992
SYM0026,1754293454971,71.9682,252
SYM0026,1754293574971,71.9278,215
SYM0026,1754293694971,71.9325,844
SYM0026,1754293814971,72.0394,825
SYM0026,1754293934971,71.9835,4
SYM0026,1754294054971,72.088,70
SYM0026,1754294174971,72.1693,756
SYM0026,1754294294971,72.2234,625
SYM0026,1754294414971,72.2531,701
SYM0026,1754294534971,72.3877,679
SYM0026,1754294654971,72.4239,182
SYM0026,1754294774971,72.4193,436
SYM0026,1754294894971,72.4463,546
SYM0026,1754295014971,72.5397,551
SYM0026,1754295134971,72.5504,195
SYM0026,1754295254971,72.5615,680
SYM0026,1754295374971,72.6722,487
SYM0026,1754295494971,72.6832,253
SYM0026,1754295614971,72.7235,264
SYM0026,1754295734971,72.7425,476
SYM0026,1754295854971,72.7627,291
SYM0026,1754295974971,72.7651,764
SYM0026,1754296094971,72.826,16
SYM0026,1754296214971,72.9003,195
SYM0026,1754296334971,73.0239,65
SYM0026,1754296454971,73.1124,928
SYM0026,1754296574971,73.1454,890
SYM0026,1754296694971,73.2344,773
SYM0026,1754296814971,73.2579,439
SYM0026,1754296934971,73.2272,395
SYM0026,1754297054971,73.324,641
SYM0026,1754297174971,73.2552,439
SYM0026,1754297294971,73.3339,186
SYM0026,1754297414971,73.4586,767
SYM0026,1754297534971,73.3865,742
SYM0026,1754297654971,73.4195,30
SYM0026,1754297774971,73.5154,488
SYM0026,1754297894971,73.6059,226
SYM0026,1754298014971,73.5514,702
SYM0026,1754298134971,73.4934,69
SYM0026,1754298254971,73.4568,326
SYM0026,1754298374971,73.6029,452
SYM0026,1754298494971,73.7276,198
SYM0026,1754298614971,73.7412,721
SYM0026,1754298734971,73.7658,233
SYM0026,1754298854971,73.7198,728
SYM0026,1754298974971,73.8518,146
SYM0026,1754299094971,73.808,873
SYM0026,1754299214971,73.8036,617
SYM0026,1754299334971,73.7437,989
SYM0026,1754299454971,73.8219,973
SYM0026,1754299574971,73.8762,633
SYM0026,1754299694971,73.8082,902
SYM0026,1754299814971,73.7401,167
SYM0026,1754299934971,73.676,385
SYM0026,1754300054971,73.7299,260
SYM0026,1754300174971,73.8026,624
SYM0026,1754300294971,73.9029,78
SYM0026,1754300414971,73.8849,407
SYM0026,1754300534971,74.0299,287
SYM0026,1754300654971,74.064,342
SYM0026,1754300774971,74.144,844
SYM0026,1754300894971,74.1905,476
SYM0026,1754301014971,74.1309,992
SYM0026,1754301134971,74.0815,5
SYM0026,1754301254971,74.0767,470
SYM0026,1754301374971,74.0029,380
SYM0026,1754301494971,74.0664,304
SYM0026,1754301614971,74.0333,452
SYM0026,1754301734971,74.0222,121
SYM0026,1754301854971,74.031,286
SYM0026,1754301974971,74.0692,475
SYM0026,1754302094971,74.1017,48
SYM0026,1754302214971,74.0354,387
SYM0026,1754302334971,74.0636,619
SYM0026,1754302454971,74.0765,665
SYM0026,1754302574971,74.2112,498
SYM0026,1754302694971,74.1994,176
SYM0026,1754302814971,74.2512,815
SYM0026,1754302934971,74.3952,742
SYM0026,1754303054971,74.4814,592
SYM0026,1754303174971,74.547,720
SYM0026,1754303294971,74.6238,533
SYM0026,1754303414971,74.6504,373
SYM0026,1754303534971,74.7945,426
SYM0026,1754303654971,74.8136,837
SYM0026,1754303774971,74.836,1
SYM0026,1754303894971,74.8106,204
SYM0026,1754304014971,74.8732,592
SYM0026,1754304134971,74.8131,1
SYM0026,1754304254971,74.9236,966
SYM0026,1754304374971,75.0091,210
SYM0026,1754304494971,75.033,936
SYM0026,1754304614971,75.1468,34
SYM0026,1754304734971,75.2164,609
SYM0026,1754304854971,75.2487,82
SYM0026,1754304974971,75.2362,246
SYM0026,1754305094971,75.2753,662
SYM0026,1754305214971,75.2374,556
SYM0026,1754305334971,75.2456,507
SYM0026,1754305454971,75.3543,530
SYM0026,1754305574971,75.4446,595
SYM0026,1754305694971,75.5906,856
SYM0026,1754305814971,75.6629,56
SYM0026,1754305934971,75.6839,512
SYM0026,1754306054971,75.6785,228
SYM0026,1754306174971,75.661,214
SYM0026,1754306294971,75.6469,458
SYM0026,1754306414971,75.7693,515
SYM0026,1754306534971,75.701,659
SYM0026,1754306654971,75.7258,809
SYM0026,1754306774971,75.8629,762
SYM0026,1754306894971,75.9617,804
SYM0026,1754307014971,76.1134,131
SYM0026,1754307134971,76.1772,349
SYM0026,1754307254971,76.2019,485
SYM0026,1754307374971,76.1867,143
SYM0026,1754307494971,76.3144,497
SYM0026,1754307614971,76.4393,581
SYM0026,1754307734971,76.5497,969
SYM0026,1754307854971,76.6791,736
SYM0026,1754307974971,76.6339,11
SYM0026,1754308094971,76.5596,336
SYM0026,1754308214971,76.5214,729
SYM0026,1754308334971,76.5376,178
SYM0026,1754308454971,76.6722,329
SYM0026,1754308574971,76.613,522
SYM0026,1754308694971,76.6912,32
SYM0026,1754308814971,76.7447,87
SYM0026,1754308934971,76.714,340
SYM0026,1754309054971,76.8275,750
SYM0026,1754309174971,76.7624,70
SYM0026,1754309294971,76.6878,244
SYM0026,1754309414971,76.804,832
SYM0026,1754309534971,76.8012,80
SYM0026,1754309654971,76.8014,430
SYM0026,1754309774971,76.9154,94
SYM0026,1754309894971,76.9967,236
SYM0026,1754310014971,77.1017,663
SYM0027,1754289974971,36.1342,232
SYM0027,1754290094971,36.1384,545
SYM0027,1754290214971,36.1697,650
SYM0027,1754290334971,36.2149,196
SYM0027,1754290454971,36.2758,620
SYM0027,1754290574971,36.3448,384
SYM0027,1754290694971,36.3555,992
SYM0027,1754290814971,36.4247,335
SYM0027,1754290934971,36.4058,252
SYM0027,1754291054971,36.4477,878
SYM0027,1754291174971,36.4959,73
SYM0027,1754291294971,36.4629,410
SYM0027,1754291414971,36.4314,290
SYM0027,1754291534971,36.4581,168
SYM0027,1754291654971,36.5063,743
SYM0027,1754291774971,36.5396,395
SYM0027,1754291894971,36.5633,604
SYM0027,1754292014971,36.632,736
SYM0027,1754292134971,36.6866,675
SYM0027,1754292254971,36.6842,756
SYM0027,1754292374971,36.6896,692
SYM0027,1754292494971,36.713,422
SYM0027,1754292614971,36.782,128
SYM0027,1754292734971,36.7785,383
SYM0027,1754292854971,36.7715,900
SYM0027,1754292974971,36.7388,908
SYM0027,1754293094971,36.7877,292
SYM0027,1754293214971,36.8378,412
SYM0027,1754293334971,36.864,142
SYM0027,1754293454971,36.8803,346
SYM0027,1754293574971,36.9471,685
SYM0027,1754293694971,36.9522,78
SYM0027,1754293814971,36.9743,398
SYM0027,1754293934971,36.9637,578
SYM0027,1754294054971,37.0285,894
SYM0027,1754294174971,37.0461,852
SYM0027,1754294294971,37.0565,257
SYM0027,1754294414971,37.0385,613
SYM0027,1754294534971,37.0077,306
SYM0027,1754294654971,36.9754,380
SYM0027,1754294774971,36.9953,121
SYM0027,1754294894971,37.0137,807
SYM0027,1754295014971,36.9767,18
SYM0027,1754295134971,37.0422,376
SYM0027,1754295254971,37.0368,234
SYM0027,1754295374971,37.0056,868
SYM0027,1754295494971,37.0684,327
SYM0027,1754295614971,37.0337,486
SYM0027,1754295734971,37.0401,8
SYM0027,1754295854971,37.0277,198
SYM0027,1754295974971,37.0191,629
SYM0027,1754296094971,37.0357,402
SYM0027,1754296214971,37.0683,110
SYM0027,1754296334971,37.1267,171
SYM0027,1754296454971,37.1889,1000
SYM0027,1754296574971,37.2383,728
SYM0027,1754296694971,37.2029,232
SYM0027,1754296814971,37.2767,182
SYM0027,1754296934971,37.3184,48
SYM0027,1754297054971,37.3726,498
SYM0027,1754297174971,37.398,390
SYM0027,1754297294971,37.3645,829
SYM0027,1754297414971,37.3752,983
SYM0027,1754297534971,37.4036,493
SYM0027,1754297654971,37.3767,57
SYM0027,1754297774971,37.4038,229
SYM0027,1754297894971,37.4339,423
SYM0027,1754298014971,37.4235,121
SYM0027,1754298134971,37.4507,622
SYM0027,1754298254971,37.4907,664
SYM0027,1754298374971,37.5355,541
SYM0027,1754298494971,37.4991,931
SYM0027,1754298614971,37.5032,884
SYM0027,1754298734971,37.5279,818
SYM0027,1754298854971,37.5114,700
SYM0027,1754298974971,37.5684,477
SYM0027,1754299094971,37.6138,267
SYM0027,1754299214971,37.6815,448
SYM0027,1754299334971,37.6837,195
SYM0027,1754299454971,37.7279,67
SYM0027,1754299574971,37.7345,718
SYM0027,1754299694971,37.7788,295
SYM0027,1754299814971,37.7645,194
SYM0027,1754299934971,37.7478,397
SYM0027,1754300054971,37.8092,345
SYM0027,1754300174971,37.8031,383
SYM0027,1754300294971,37.8524,996
SYM0027,1754300414971,37.9218,209
SYM0027,1754300534971,37.9371,661
SYM0027,1754300654971,37.9437,292
SYM0027,1754300774971,37.9683,70
SYM0027,1754300894971,37.9874,283
SYM0027,1754301014971,37.9536,800
SYM0027,1754301134971,38.0168,635
SYM0027,1754301254971,38.0352,866
SYM0027,1754301374971,38.0828,943
SYM0027,1754301494971,38.1368,344
SYM0027,1754301614971,38.1439,400
SYM0027,1754301734971,38.1471,50
SYM0027,1754301854971,38.1715,94
SYM0027,1754301974971,38.2182,184
SYM0027,1754302094971,38.2245,262
SYM0027,1754302214971,38.2838,569
SYM0027,1754302334971,38.3539,744
SYM0027,1754302454971,38.3561,163
SYM0027,1754302574971,38.3192,957
SYM0027,1754302694971,38.3021,122
SYM0027,1754302814971,38.2985,461
SYM0027,1754302934971,38.3628,562
SYM0027,1754303054971,38.3716,651
SYM0027,1754303174971,38.3695,203
SYM0027,1754303294971,38.4019,220
SYM0027,1754303414971,38.4316,226
SYM0027,1754303534971,38.4752,206
SYM0027,1754303654971,38.4997,984
SYM0027,1754303774971,38.549,108
SYM0027,1754303894971,38.5992,242
SYM0027,1754304014971,38.5639,810
SYM0027,1754304134971,38.5932,977
SYM0027,1754304254971,38.5612,717
SYM0027,1754304374971,38.5269,916
SYM0027,1754304494971,38.5522,240
SYM0027,1754304614971,38.5573,75
SYM0027,1754304734971,38.593,354
SYM0027,1754304854971,38.6093,354
SYM0027,1754304974971,38.6297,940
SYM0027,1754305094971,38.6189,432
SYM0027,1754305214971,38.6306,75
SYM0027,1754305334971,38.6477,50
SYM0027,1754305454971,38.71,948
SYM0027,1754305574971,38.6926,261
SYM0027,1754305694971,38.6916,144
SYM0027,1754305814971,38.743,665
SYM0027,1754305934971,38.8081,945
SYM0027,1754306054971,38.7882,321
SYM0027,1754306174971,38.827,570
SYM0027,1754306294971,38.8231,401
SYM0027,1754306414971,38.8894,683
SYM0027,1754306534971,38.9008,503
SYM0027,1754306654971,38.9338,422
SYM0027,1754306774971,38.9669,562
SYM0027,1754306894971,38.9878,707
SYM0027,1754307014971,39.0037,814
SYM0027,1754307134971,38.9902,73
SYM0027,1754307254971,39.0498,535
SYM0027,1754307374971,39.0964,657
SYM0027,1754307494971,39.1424,753
SYM0027,1754307614971,39.126,890
SYM0027,1754307734971,39.1248,257
SYM0027,1754307854971,39.0866,553
SYM0027,1754307974971,39.0858,883
SYM0027,1754308094971,39.0495,967
SYM0027,1754308214971,39.0785,323
SYM0027,1754308334971,39.0578,711
SYM0027,1754308454971,39.0892,253
SYM0027,1754308574971,39.0791,414
SYM0027,1754308694971,39.1313,691
SYM0027,1754308814971,39.1481,306
SYM0027,1754308934971,39.1328,402
SYM0027,1754309054971,39.1809,366
SYM0027,1754309174971,39.2297,265
SYM0027,1754309294971,39.2892,715
SYM0027,1754309414971,39.2942,800
SYM0027,1754309534971,39.2949,531
SYM0027,1754309654971,39.3102,793
SYM0027,1754309774971,39.2912,353
SYM0027,1754309894971,39.2998,806
SYM0027,1754310014971,39.3099,248
SYM0028,1754289974971,160.7011,881
SYM0028,1754290094971,160.5725,376
SYM0028,1754290214971,160.6212,177
SYM0028,1754290334971,160.6861,49
SYM0028,1754290454971,160.9783,303
SYM0028,1754290574971,161.1036,229
SYM0028,1754290694971,161.1938,307
SYM0028,1754290814971,161.0502,3
SYM0028,1754290934971,161.3234,249
SYM0028,1754291054971,161.6268,124
SYM0028,1754291174971,161.5891,612
SYM0028,1754291294971,161.5275,578
SYM0028,1754291414971,161.4829,644
SYM0028,1754291534971,161.7126,907
SYM0028,1754291654971,161.6987,631
SYM0028,1754291774971,161.6321,438
SYM0028,1754291894971,161.5897,743
SYM0028,1754292014971,161.88,421
SYM0028,1754292134971,161.9847,116
SYM0028,1754292254971,161.8994,32
SYM0028,1754292374971,161.8059,326
SYM0028,1754292494971,161.856,786
SYM0028,1754292614971,161.971,193
SYM0028,1754292734971,162.0337,822
SYM0028,1754292854971,162.28,648
SYM0028,1754292974971,162.5462,974
SYM0028,1754293094971,162.6587,692
SYM0028,1754293214971,162.7219,214
SYM0028,1754293334971,162.6882,551
SYM0028,1754293454971,162.5487,48
SYM0028,1754293574971,162.4186,406
SYM0028,1754293694971,162.5606,510
SYM0028,1754293814971,162.6924,933
SYM0028,1754293934971,162.6347,480
SYM0028,1754294054971,162.7752,966
SYM0028,1754294174971,162.8327,914
SYM0028,1754294294971,162.9718,661
SYM0028,1754294414971,163.1159,196
SYM0028,1754294534971,163.3225,860
SYM0028,1754294654971,163.1636,809
SYM0028,1754294774971,163.0559,538
SYM0028,1754294894971,162.9064,6
SYM0028,1754295014971,162.8313,765
SYM0028,1754295134971,162.9011,523
SYM0028,1754295254971,162.7526,994
SYM0028,1754295374971,162.6823,147
SYM0028,1754295494971,162.6781,754
SYM0028,1754295614971,162.8489,274
SYM0028,1754295734971,163.0534,505
SYM0028,1754295854971,163.3522,167
SYM0028,1754295974971,163.2934,839
SYM0028,1754296094971,163.1435,172
SYM0028,1754296214971,163.0008,47
SYM0028,1754296334971,163.2228,204
SYM0028,1754296454971,163.3645,65
SYM0028,1754296574971,163.6269,457
SYM0028,1754296694971,163.4861,744
SYM0028,1754296814971,163.4982,707
SYM0028,1754296934971,163.5507,992
SYM0028,1754297054971,163.6386,531
SYM0028,1754297174971,163.7598,657
SYM0028,1754297294971,163.7956,227
SYM0028,1754297414971,163.929,597
SYM0028,1754297534971,163.813,562
SYM0028,1754297654971,163.7532,135
SYM0028,1754297774971,163.617,64
SYM0028,1754297894971,163.5422,363
SYM0028,1754298014971,163.8274,914
SYM0028,1754298134971,163.8626,295
SYM0028,1754298254971,163.7585,757
SYM0028,1754298374971,163.9502,881
SYM0028,1754298494971,164.034,529
SYM0028,1754298614971,164.0884,294
SYM0028,1754298734971,164.3483,345
SYM0028,1754298854971,164.4727,771
SYM0028,1754298974971,164.4642,314
SYM0028,1754299094971,164.5986,848
SYM0028,1754299214971,164.5379,852
SYM0028,1754299334971,164.6837,166
SYM0028,1754299454971,164.8297,112
SYM0028,1754299574971,165.0299,342
SYM0028,1754299694971,165.2993,883
SYM0028,1754299814971,165.5536,324
SYM0028,1754299934971,165.5173,262
SYM0028,1754300054971,165.7599,431
SYM0028,1754300174971,165.8606,347
SYM0028,1754300294971,165.7435,613
SYM0028,1754300414971,165.6288,444
SYM0028,1754300534971,165.6269,727
SYM0028,1754300654971,165.8122,269
SYM0028,1754300774971,165.672,632
SYM0028,1754300894971,165.7366,240
SYM0028,1754301014971,165.7436,663
SYM0028,1754301134971,166.0024,994
SYM0028,1754301254971,166.1191,804
SYM0028,1754301374971,165.9847,311
SYM0028,1754301494971,166.2186,303
SYM0028,1754301614971,166.211,767
SYM0028,1754301734971,166.2673,104
SYM0028,1754301854971,166.5641,703
SYM0028,1754301974971,166.7617,100
SYM0028,1754302094971,167.0806,157
SYM0028,1754302214971,167.0226,844
SYM0028,1754302334971,167.218,438
SYM0028,1754302454971,167.2567,627
SYM0028,1754302574971,167.4373,367
SYM0028,1754302694971,167.3255,430
SYM0028,1754302814971,167.5711,582
SYM0028,1754302934971,167.4141,420
SYM0028,1754303054971,167.3252,213
SYM0028,1754303174971,167.404,210
SYM0028,1754303294971,167.5117,231
SYM0028,1754303414971,167.7608,88
SYM0028,1754303534971,167.9665,602
SYM0028,1754303654971,167.982,317
SYM0028,1754303774971,168.1309,465
SYM0028,1754303894971,168.1089,555
SYM0028,1754304014971,168.3429,583
SYM0028,1754304134971,168.5672,154
SYM0028,1754304254971,168.7045,558
SYM0028,1754304374971,168.7873,802
SYM0028,1754304494971,168.7591,381
SYM0028,1754304614971,168.9122,222
SYM0028,1754304734971,168.7664,726
SYM0028,1754304854971,168.8091,109
SYM0028,1754304974971,169.1378,383
SYM0028,1754305094971,169.2998,591
SYM0028,1754305214971,169.1454,479
SYM0028,1754305334971,169.3041,152
SYM0028,1754305454971,169.3705,748
SYM0028,1754305574971,169.3444,288
SYM0028,1754305694971,169.2769,24
SYM0028,1754305814971,169.2184,765
SYM0028,1754305934971,169.2046,899
SYM0028,1754306054971,169.2251,476
SYM0028,1754306174971,169.3776,145
SYM0028,1754306294971,169.4879,801
SYM0028,1754306414971,169.8112,630
SYM0028,1754306534971,169.9164,193
SYM0028,1754306654971,169.9753,330
SYM0028,1754306774971,170.2499,420
SYM0028,1754306894971,170.403,468
SYM0028,1754307014971,170.6046,625
SYM0028,1754307134971,170.7009,761
SYM0028,1754307254971,170.6023,199
SYM0028,1754307374971,170.4945,982
SYM0028,1754307494971,170.5705,394
SYM0028,1754307614971,170.7889,294
SYM0028,1754307734971,170.6752,243
SYM0028,1754307854971,170.6773,122
SYM0028,1754307974971,170.8315,466
SYM0028,1754308094971,170.8179,632
SYM0028,1754308214971,171.0926,377
SYM0028,1754308334971,170.9609,182
SYM0028,1754308454971,170.9759,789
SYM0028,1754308574971,171.1034,638
SYM0028,1754308694971,171.1156,491
SYM0028,1754308814971,171.3799,457
SYM0028,1754308934971,171.2868,53
SYM0028,1754309054971,171.367,953
SYM0028,1754309174971,171.4431,811
SYM0028,1754309294971,171.6903,624
SYM0028,1754309414971,171.5982,503
SYM0028,1754309534971,171.7537,85
SYM0028,1754309654971,171.6739,721
